139;74;35
132;196;186
32;77;155
125;33;157
208;148;112
250;446;279
136;196;213
273;390;191
352;93;278
85;191;138
83;224;208
207;260;361
240;161;174
248;74;189
82;236;234
291;431;293
123;164;268
44;174;202
235;275;204
46;272;63
99;120;184
280;287;284
309;279;189
103;162;236
97;77;88
152;30;32
111;73;227
179;318;157
167;371;263
197;322;152
108;217;223
128;185;224
9;171;193
94;101;59
240;374;180
337;152;283
154;63;170
166;171;192
110;41;148
283;166;125
108;271;65
249;101;314
170;264;314
37;74;56
104;108;62
167;107;131
113;114;36
242;378;176
250;175;389
65;6;84
131;239;228
44;125;117
299;271;485
134;222;204
88;174;198
104;4;105
244;277;175
87;221;286
55;65;34
193;110;211
88;253;324
243;141;113
147;183;46
195;159;289
225;178;38
205;261;384
96;46;60
132;173;123
30;61;72
84;204;192
85;265;58
14;61;287
286;62;308
217;74;201
182;123;216
112;73;204
17;13;189
172;177;185
685;684;37
483;265;256
253;266;168
283;171;137
239;131;131
246;161;292
258;61;157
20;57;72
72;244;203
26;110;109
295;132;170
288;175;337
409;216;255
6;182;120
142;268;294
241;269;66
245;185;207
84;124;196
339;300;268
394;186;287
56;155;123
158;4;209
68;50;111
29;63;13
112;384;400
93;48;294
138;176;66
164;190;179
64;5;171
540;549;99
46;136;58
207;210;184
224;72;62
234;336;206
256;198;304
172;29;158
53;60;112
72;116;63
238;276;358
341;253;216
128;75;182
67;97;51
390;229;251
319;257;92
40;276;53
64;225;107
155;222;136
35;199;217
291;286;181
279;22;258
81;124;48
325;323;36
35;29;37
360;216;288
163;238;180
159;265;223
201;53;209
13;84;85
221;144;156
82;107;216
7;22;8
191;106;82
267;398;167
99;269;262
168;185;54
246;15;218
144;151;253
73;126;290
279;38;211
102;36;158
122;262;94
5;20;73
38;245;219
173;254;208
176;174;29
25;124;220
159;38;101
6;258;135
144;255;228
197;285;164
141;278;151
192;42;249
148;273;241
289;164;335
66;168;143
304;137;244
220;266;350
219;147;112
278;166;54
196;5;177
81;115;74
116;179;78
16;62;295
5;174;202
71;58;215
159;293;411
153;165;149
217;73;140
35;104;30
317;136;263
117;22;158
110;84;35
41;56;232
20;114;62
270;249;151
163;176;113
30;8;41
202;179;115
345;152;377
80;179;192
54;69;35
23;256;211
220;236;224
180;95;189
297;133;235
283;517;247
193;326;289
136;102;146
168;284;419
169;64;223
163;166;171
236;218;137
99;91;66
248;271;479
69;95;128
92;57;259
64;66;197
123;198;261
28;14;14
105;116;47
4;105;44
217;297;117
156;111;85
409;252;226
33;65;56
198;40;202
12;254;261
170;173;212
220;241;280
120;78;109
160;288;77
238;230;334
62;161;177
40;188;185
177;165;37
446;217;239
139;185;138
118;246;216
280;333;160
261;91;295
102;91;68
265;4;84
191;332;148
59;216;261
143;52;174
194;298;252
58;121;86
169;218;180
18;6;14
139;289;413
285;45;244
31;50;24
162;218;322
133;206;38
231;181;8
396;445;203
81;68;33
162;238;166
85;84;13
193;239;92
218;217;137
312;90;295
197;165;185
276;228;479
59;55;37
291;431;150
255;233;257
256;480;544
123;101;134
297;425;304
190;200;30
38;66;22
145;203;98
437;292;220
240;183;363
232;129;178
233;253;61
25;70;68
39;36;26
236;18;204
72;114;74
131;292;278
209;216;46
326;153;182
114;285;92
297;136;182
254;261;255
69;124;69
256;146;192
4;253;220
72;35;149
51;121;149
141;254;281
303;285;238
108;250;329
72;97;65
299;459;209
108;32;45
191;13;177
205;63;37
27;109;88
256;502;273
78;203;114
149;242;45
91;60;124
269;206;183
298;224;154
267;179;369
142;110;163
207;140;136
267;84;309
125;173;184
92;268;241
234;60;209
153;194;327
80;18;82
212;26;187
49;13;35
224;211;139
72;193;124
133;176;145
226;181;95
261;256;437
108;250;49
86;137;185
288;326;45
232;168;160
102;293;199
192;146;50
48;55;73
37;81;105
144;199;291
254;81;199
70;62;58
91;180;151
238;183;207
56;33;65
8;42;114
34;153;137
299;278;104
133;251;237
18;265;187
45;20;30
107;145;118
243;159;52
136;287;221
263;121;345
11;228;160
253;325;204
77;74;81
170;28;128
399;127;276
150;3;178
30;165;64
289;11;208
30;71;24
278;130;155
76;10;134
289;240;161
489;300;242
356;224;153
255;201;445
199;181;53
84;77;151
39;254;761
69;117;158
111;126;244
165;106;250
211;23;262
612;35;613
239;217;203
171;163;92
45;27;36
181;180;19
14;289;19
39;64;71
233;194;87
33;284;269
168;170;26
155;138;237
52;89;65
476;291;296
118;113;12
22;153;166
167;129;167
19;107;171
16;35;27
116;164;203
83;127;108
72;102;165
25;289;284
206;39;181
218;116;264
480;31;481
204;110;266
255;196;187
512;297;278
442;458;120
85;184;153
270;187;127
84;23;67
125;215;153
195;287;97
142;112;212
168;95;193
284;281;235
17;100;51
211;84;270
20;14;132
219;147;213
254;348;280
187;97;103
338;158;188
297;408;114
9;9;56
160;318;266
251;468;256
258;111;160
38;86;124
188;259;112
266;76;210
189;316;167
61;71;83
64;109;90
63;16;65
93;19;94
82;124;76
102;287;238
401;298;257
26;211;235
258;35;197
209;262;389
96;262;130
353;113;286
121;266;170
3;212;57
90;54;72
165;66;149
338;189;219
134;30;43
278;55;255
114;214;246
31;98;211
401;202;292
205;213;298
108;117;45
148;271;277
225;198;385
359;181;234
143;141;238
190;269;40
89;7;101
188;324;169
136;138;99
261;157;131
92;38;92
236;112;132
62;35;50
134;64;13
216;463;275
47;266;205
288;181;255
96;75;98
328;72;320
33;125;93
144;130;21
32;129;169
244;240;44
188;300;122
38;283;300
214;287;183
144;85;208
185;185;331
94;72;110
230;207;315
159;283;431
70;99;32
364;281;237
120;160;49
32;31;50
5;201;111
247;213;250
297;282;131
55;40;35
192;172;138
69;271;279
161;237;43
27;209;234
424;276;292
274;176;210
299;343;97
135;68;159
96;128;89
384;216;294
100;64;146
493;273;298
41;142;139
154;238;88
208;232;211
101;8;106
267;365;214
113;130;217
184;199;163
272;245;140
33;46;94
221;244;201
107;268;104
184;43;142
137;169;129
158;247;102
125;97;159
116;43;104
127;60;157
177;238;81
344;273;135
172;182;184
31;223;262
241;313;260
264;125;217
32;168;147
246;216;56
150;169;108
212;271;137
158;281;131
160;10;152
245;216;447
382;233;172
135;144;43
27;18;20
277;239;411
203;235;305
223;141;288
50;25;48
91;227;183
358;181;213
318;134;296
88;190;269
336;320;464
193;172;145
58;22;10
275;126;250
189;147;132
170;112;201
78;223;181
229;173;185
288;124;262
57;122;106
208;133;112
243;154;94
277;271;127
200;287;218
135;268;145
30;153;156
253;121;138
73;45;31
133;102;52
147;105;52
128;203;265
122;188;120
97;87;177
291;28;150
105;90;142
150;90;220
238;240;338
248;280;147
69;25;67
82;93;12
406;261;158
253;396;146
384;416;160
242;177;275
276;253;37
232;88;295
306;138;216
55;253;101
130;179;232
112;95;179
181;169;209
211;24;102
186;175;178
111;121;26
176;202;160
270;498;251
102;66;113
147;200;156
163;177;67
257;170;218
46;15;8
155;33;74
238;239;394
212;11;127
97;103;74
94;211;283
112;212;180
117;29;133
216;225;63
252;234;308
192;107;157
288;280;565
55;47;260
197;33;190
266;198;146
196;167;77
214;280;231
56;267;300
298;254;207
273;180;53
278;44;309
158;203;206
403;259;268
244;215;86
57;165;217
117;65;119
10;96;6
190;124;69
288;176;306
365;357;76
288;360;216
214;100;16
260;103;308
178;116;100
217;186;235
63;137;171
47;275;292
250;114;355
4;193;47
252;207;172
215;227;202
289;298;426
9;166;137
12;27;17
163;170;161
264;339;82
108;81;135
228;157;115
149;125;230
272;353;225
122;217;162
281;259;27
144;69;22
105;65;165
190;397;285
157;49;152
261;196;127
171;284;255
271;432;256
167;238;334
520;504;128
118;236;285
89;133;45
100;135;138
29;20;21
47;180;110
549;281;273
152;217;66
257;196;335
46;142;194
172;230;148
147;35;269
233;187;286
395;271;243
98;211;235
191;137;237
250;271;472
269;464;219
266;410;312
206;297;94
135;96;147
120;285;186
167;42;130
277;157;276
215;360;227
196;93;119
250;53;97
123;47;169
412;283;266
300;188;199
260;294;225
133;154;232
5;4;3
291;340;201
205;84;187
28;45;53
102;102;3
50;195;243
466;296;225
330;346;104
193;245;269
123;217;173
357;265;278
169;170;241
168;178;62
125;100;75
252;68;170
211;203;117
94;116;140
78;72;19
12;77;225
217;204;295
201;250;188
21;287;18
69;110;165
162;117;190
210;274;176
59;295;162
3;68;81
145;241;259
23;264;265
218;29;21
71;108;63
152;31;42
236;193;98
30;224;226
303;157;259
210;251;61
276;348;204
63;137;118
49;161;38
500;400;300
106;83;173
39;127;259
106;116;110
576;580;68
102;248;232
101;249;252
202;185;351
8;105;24
140;48;148
235;210;132
156;225;96
273;305;136
442;120;458
100;313;239
442;458;120
120;218;182
185;279;240
8;185;70
372;271;145
458;442;120
193;109;151
15;112;113
20;89;95
24;47;70
23;50;13
394;253;190
38;243;83
290;70;242
214;227;197
353;272;225
64;48;108
153;440;289
192;319;150
43;123;192
115;100;57
23;182;163
159;169;179
46;182;178
132;157;85
228;271;192
58;231;221
227;77;245
119;54;171
258;8;141
254;103;43
244;369;137
10;296;245
209;244;224
152;200;257
238;194;162
179;299;183
90;90;113
104;96;258
83;83;118
268;140;279
252;194;179
267;53;68
209;52;84
171;124;83
416;250;247
132;26;145
223;201;52
209;76;156
12;295;180
151;272;316
267;12;36
176;129;197
168;266;107
220;123;312
34;16;30
525;273;274
235;244;57
21;40;59
95;288;83
297;382;101
47;82;38
252;50;218
226;143;77
90;94;76
187;68;254
245;251;160
296;9;195
93;154;146
92;300;112
96;212;158
91;136;185
292;198;291
213;231;262
19;30;5
33;55;68
225;194;357
284;333;171
195;250;210
139;24;35
544;33;545
36;229;48
192;212;376
64;136;120
211;228;394
166;56;154
175;210;283
231;414;189
413;296;121
134;117;92
11;279;155
179;59;213
99;540;549
291;516;234
98;254;193
192;316;213
79;81;130
190;168;116
89;50;134
34;30;16
11;250;276
50;43;28
29;56;32
209;216;207
271;314;71
198;290;138
111;241;173
100;130;111
98;97;6
19;169;157
48;75;161
202;270;310
24;10;63
557;297;281
366;176;214
133;200;35
229;319;282
73;37;223
274;285;118
54;33;39
138;129;26
206;320;167
289;160;173
133;232;122
33;306;295
224;118;153
5;233;64
115;235;156
155;237;228
199;94;75
52;165;91
17;248;59
365;223;247
121;110;86
210;70;242
232;3;34
66;152;138
196;146;120
61;57;236
16;84;17
266;294;213
153;104;15
152;93;292
300;212;275
177;241;241
19;141;63
202;40;198
287;211;310
133;49;210
298;89;222
6;51;244
250;24;154
65;291;35
80;64;48
37;41;169
167;120;162
338;266;141
112;81;116
157;46;291
79;45;167
154;249;56
280;128;196
188;275;84
267;256;409
69;115;126
470;298;261
214;197;217
207;294;470
239;257;24
22;182;48
277;547;294
320;196;258
213;21;229
114;178;175
132;57;68
45;108;117
275;252;86
213;147;315
53;90;115
248;318;77
14;41;51
235;77;24
481;31;480
47;27;48
252;260;64
4;40;36
22;29;70
5;72;12
63;35;165
240;289;161
197;283;224
67;152;87
226;178;283
155;136;237
279;160;280
113;98;62
422;268;283
184;71;135
33;545;544
221;21;220
35;153;167
259;61;273
127;163;187
34;117;104
841;840;300
120;442;458
297;153;297
232;134;94
64;84;98
272;21;136
118;161;208
65;51;15
293;271;243
48;128;118
212;166;58
273;352;92
281;196;118
80;156;235
80;18;165
28;48;48
76;125;208
3;4;5
175;59;136
120;70;72
223;296;94
7;164;109
190;261;280
112;66;130
180;112;212
20;101;99
95;217;171
30;7;81
94;129;64
12;162;252
136;186;147
233;231;292
106;123;141
195;208;262
76;99;189
302;298;254
148;125;268
31;247;242
24;39;6
333;315;108
18;212;165
121;127;69
148;143;212
262;99;133
148;277;162
123;176;186
46;144;244
24;30;7
89;146;96
50;64;89
136;179;214
69;74;51
256;177;386
130;194;126
213;118;120
23;33;153
136;208;190
138;198;290
433;408;145
294;274;446
126;60;196
265;550;296
40;61;37
270;66;63
29;103;121
250;228;365
150;351;213
112;15;113
68;160;206
192;192;224
76;280;86
273;101;160
195;172;336
60;186;130
163;230;126
527;255;279
273;211;180
227;285;437
190;148;53
180;164;122
130;126;32
273;68;51
472;255;276
396;230;186
245;167;194
202;301;187
98;17;28
300;222;154
207;296;247
127;148;137
102;282;126
175;288;337
118;84;77
177;218;199
269;86;128
292;230;327
46;288;80
225;87;9
243;163;330
569;231;520
167;96;241
178;236;242
209;180;193
76;285;62
254;174;396
336;386;190
257;76;225
6;62;161
116;258;162
130;261;331
168;257;203
155;123;74
202;198;40
53;30;299
272;225;353
136;570;586
238;279;216
19;160;214
229;428;215
51;191;296
76;85;74
127;177;154
227;202;72
141;164;53
60;126;89
272;377;233
103;60;80
128;15;198
273;144;301
409;294;153
216;402;268
80;404;396
108;223;129
248;378;264
132;35;40
70;33;3
369;131;291
198;70;223
521;279;440
204;170;96
260;96;287
177;63;185
72;154;170
210;41;227
247;234;63
193;252;186
180;144;99
9;41;40
58;34;53
121;10;128
63;29;70
99;195;118
31;480;481
267;238;425
176;307;150
215;107;174
73;116;15
127;194;77
113;258;147
63;216;225
29;221;240
59;250;248
241;236;142
232;34;251
256;292;99
221;419;273
152;183;279
77;36;85
232;142;73
64;127;121
28;238;122
140;276;220
60;145;150
154;135;172
154;127;244
381;216;298
224;280;166
56;234;261
81;89;8
269;177;82
63;197;185
84;287;337
128;22;102
221;206;131
150;194;177
98;76;92
195;136;186
260;256;167
264;248;134
244;196;145
176;184;260
37;141;110
360;38;362
264;104;11
5;299;27
162;152;285
299;179;430
103;232;277
178;52;191
126;261;367
240;268;124
85;31;124
11;23;9
106;37;176
180;212;112
55;217;178
73;294;41
271;114;126
77;202;226
25;24;7
256;168;289
191;236;51
226;369;160
126;46;258
29;83;72
285;293;68
22;4;33
258;335;149
132;298;274
126;118;204
16;92;6
278;74;21
10;16;17
193;148;51
15;84;74
193;187;78
226;102;56
113;62;140
242;293;120
194;145;182
289;214;176
277;266;217
71;44;4
92;47;74
54;186;170
119;120;169
226;216;334
65;234;104
165;141;99
65;289;86
21;20;29
74;79;29
30;94;73
200;139;246
151;169;131
173;20;241
118;241;162
55;69;27
232;193;172
34;12;40
55;44;54
264;266;464
37;12;35
148;53;96
271;7;289
289;195;183
187;184;253
150;269;299
50;29;29
296;59;251
131;18;51
280;39;188
288;31;195
275;190;197
200;182;139
239;258;48
228;120;114
117;44;125
211;239;93
68;32;60
30;34;16
104;107;143
132;303;240
244;225;259
171;248;120
90;83;158
175;100;4
178;357;261
118;194;238
192;208;80
8;113;291
275;349;263
132;59;275
116;203;112
104;266;253
186;186;148
149;176;131
38;129;37
194;259;172
480;234;273
170;204;296
201;202;11
233;177;120
264;263;285
201;143;261
273;136;305
10;157;281
295;83;354
221;211;337
224;299;323
185;111;162
179;340;300
251;201;447
30;302;300
139;155;156
138;144;9
131;93;272
221;292;495
195;152;95
72;154;170
233;297;286
269;163;171
145;298;191
136;211;96
318;277;83
87;218;174
276;253;480
138;191;227
270;143;86
160;313;188
160;257;235
82;24;281
106;56;90
17;51;248
257;220;114
152;148;227
80;84;116
251;126;161
298;37;305
185;33;49
83;54;79
272;354;225
235;231;33
96;25;72
31;141;90
58;61;71
34;30;16
210;178;115
206;144;346
357;205;235
128;73;65
37;33;53
118;199;179
39;97;119
63;156;129
31;149;152
205;216;324
167;10;77
436;240;364
146;355;244
345;294;283
166;299;453
84;98;22
146;127;170
115;189;126
656;144;640
49;223;85
122;178;92
124;256;272
180;299;349
86;255;236
156;356;320
239;231;11
187;308;138
59;30;20
84;187;205
46;69;190
144;180;108
167;233;228
183;177;25
229;220;138
176;153;113
227;117;189
206;236;166
166;82;112
68;22;80
200;208;294
193;111;280
66;44;49
58;28;184
144;117;133
3;96;233
418;240;482
144;150;202
99;93;146
203;408;215
433;280;270
87;18;120
116;41;38
29;116;159
178;112;181
50;36;289
66;185;229
68;32;60
112;38;275
279;113;521
427;232;214
364;436;240
165;52;173
68;66;52
280;246;166
120;458;442
53;99;115
287;197;64
175;288;337
227;290;195
123;223;300
87;288;123
50;179;264
300;262;547
159;138;202
223;134;185
141;59;147
146;296;193
9;115;68
4;277;236
39;19;167
70;172;33
24;251;7
248;168;177
11;11;19
202;22;221
48;41;11
5;156;135
298;218;168
31;260;130
249;299;537
229;215;184
296;78;247
263;122;106
179;221;202
87;93;78
280;107;294
413;295;187
62;278;214
530;192;494
4;227;9
318;286;130
83;31;182
90;180;112
105;32;68
348;271;228
100;264;260
243;138;139
84;116;80
201;85;90
230;288;205
275;161;401
64;252;260
309;244;271
356;226;193
139;238;233
42;33;12
14;70;80
16;142;136
138;166;135
206;174;44
232;82;81
162;205;108
463;253;232
211;261;58
50;270;180
13;217;231
165;301;209
28;10;30
89;88;120
148;239;229
292;221;234
209;170;201
72;266;301
322;229;214
262;267;83
399;401;40
98;178;250
116;111;209
197;17;294
171;164;42
116;56;74
112;230;141
55;144;137
105;109;249
191;199;245
153;379;282
17;22;8
231;202;133
177;9;100
276;231;290
381;204;229
31;68;85
240;265;161
16;148;162
307;112;246
57;206;128
75;252;77
14;46;3
284;60;131
277;224;81
390;56;394
76;102;31
324;90;247
228;143;92
101;211;165
148;97;174
320;356;156
3;33;96
249;153;380
191;251;64
186;165;209
126;162;261
264;173;151
253;185;106
224;165;178
73;133;77
227;4;45
269;203;471
495;279;237
225;90;16
123;203;200
18;39;31
195;352;292
188;69;222
228;128;232
220;196;82
96;50;47
132;128;34
188;193;71
46;6;173
57;115;68
256;51;235
230;51;261
20;143;151
52;169;242
160;220;93
271;47;28
43;17;291
442;237;296
272;445;258
163;232;47
195;197;28
11;80;142
181;437;261
166;49;137
171;40;298
243;19;261
25;24;7
115;35;123
41;154;125
272;381;196
124;194;176
62;260;286
56;24;152
203;247;384
165;145;57
121;182;112
249;17;235
97;133;170
6;8;10
19;145;161
129;196;259
150;73;167
341;233;234
204;424;277
67;147;126
229;221;60
15;216;24
166;213;72
192;292;220
136;101;39
140;310;186
27;82;133
281;71;313
128;520;504
162;106;9
243;353;138
23;19;21
145;115;247
65;72;97
74;104;12
54;72;90
9;5;72
65;33;56
163;283;442
288;287;199
297;51;96
33;80;54
121;660;671
211;322;135
180;189;261
29;128;3
84;111;63
12;89;5
208;176;299
176;43;13
242;280;134
188;211;82
344;194;235
229;106;141
126;263;370
225;63;216
265;267;364
233;233;215
118;150;267
84;184;250
96;99;171
157;209;91
54;28;72
200;165;163
132;53;178
240;269;267
199;139;96
10;6;8
96;60;129
164;160;198
10;103;261
60;160;3
80;108;50
22;190;289
6;83;132
200;192;56
249;190;177
111;187;146
155;155;287
247;171;169
129;20;292
235;330;215
235;192;245
161;276;190
198;212;386
197;44;193
259;266;306
38;9;58
16;30;15
156;233;382
93;39;123
101;167;166
45;83;90
204;66;143
158;3;217
255;116;343
200;18;292
91;96;74
14;41;121
134;118;31
165;52;173
113;120;15
218;106;281
16;12;20
23;187;206
191;226;49
32;115;172
122;206;145
81;76;41
166;290;217
586;136;570
49;86;55
125;199;127
181;19;180
131;296;313
325;298;243
40;84;254
230;191;285
145;69;88
110;186;153
292;169;428
138;274;146
92;298;280
139;276;188
109;91;60
267;190;374
220;26;40
113;27;237
59;55;92
124;56;116
193;327;154
370;225;156
215;145;75
62;173;176
181;19;180
19;102;110
278;300;140
25;102;276
85;84;13
263;250;388
175;114;214
195;328;300
160;231;281
21;26;168
352;135;377
105;154;48
431;294;190
10;121;25
67;45;30
109;129;269
46;184;234
47;258;173
126;126;137
48;38;75
209;320;217
9;168;275
214;229;130
125;346;287
298;137;374
248;218;195
168;192;27
157;17;187
187;261;410
38;106;64
326;143;265
83;7;53
294;30;299
52;32;33
230;228;293
83;240;284
431;282;287
37;230;227
168;170;26
263;149;129
269;133;83
95;141;49
296;105;222
280;401;266
41;108;105
223;262;337
27;35;17
39;156;37
150;5;278
224;93;193
50;249;239
86;234;307
107;27;88
288;195;238
156;205;133
34;213;96
326;253;139
96;100;28
74;20;115
164;184;185
220;143;204
180;277;237
24;9;234
46;3;105
329;137;219
47;201;175
158;143;193
140;114;195
271;368;187
185;204;149
283;188;126
266;119;75
84;13;85
261;461;380
386;265;207
256;21;260
171;140;221
219;267;54
139;114;245
229;169;272
476;284;278
91;120;244
311;136;268
220;285;165
174;288;139
62;155;197
300;197;328
242;211;381
9;202;120
17;145;144
231;186;40
73;200;154
294;81;179
142;39;46
121;192;218
284;123;270
221;229;60
159;16;81
218;88;119
7;73;217
113;130;256
36;55;66
44;134;75
111;49;79
12;53;63
101;120;108
170;168;26
179;298;9
62;202;162
95;298;279
135;352;377
327;164;187
40;193;192
258;133;175
4;6;7
136;268;219
761;360;39
214;233;361
613;35;612
118;66;69
326;273;274
184;29;40
222;458;300
92;293;347
130;26;163
155;261;151
72;122;92
40;131;199
48;63;104
20;210;138
241;84;36
151;91;105
253;69;129
213;293;480
285;9;242
265;244;270
121;16;258
65;67;46
101;144;134
267;91;62
16;6;15
22;60;48
272;124;124
147;223;112
39;65;198
123;28;87
89;178;250
237;249;83
96;77;91
154;52;113
193;241;248
85;150;68
23;90;28
146;327;251
291;170;139
68;44;76
92;149;281
183;366;284
161;237;142
13;50;49
55;95;88
69;288;292
152;256;254
40;401;399
403;238;168
280;27;119
458;442;120
100;210;238
117;149;76
299;305;191
239;225;126
199;89;96
253;4;145
173;165;52
137;133;172
210;288;326
272;11;264
235;187;287
40;152;15
6;19;28
257;51;283
75;169;140
110;176;131
86;96;142
146;64;13
142;4;66
302;296;148
422;170;254
33;545;544
87;232;76
111;154;75
258;227;341
42;97;37
14;169;24
76;167;82
221;21;220
357;211;177
184;109;87
84;46;7
73;270;141
232;85;94
48;175;289
290;416;285
299;180;349
6;8;10
179;157;157
326;77;274
3;230;143
27;298;168
138;270;189
210;194;323
140;175;50
21;221;220
136;232;146
109;123;289
66;56;72
108;101;86
201;243;193
216;189;359
8;164;20
112;211;164
141;47;111
161;147;161
238;244;406
176;133;119
324;232;124
217;151;214
276;233;3
149;157;258
226;251;23
156;78;83
210;133;158
273;133;333
134;12;44
211;246;321
193;240;83
198;202;40
304;207;124
91;196;169
143;216;58
46;276;246
324;245;183
100;220;118
226;223;313
121;58;158
40;150;123
99;20;101
504;128;520
287;14;60
277;29;214
239;34;116
175;214;111
195;383;285
136;26;40
179;261;96
176;232;245
246;65;291
251;462;290
110;140;65
182;212;107
222;296;288
245;134;50
191;119;249
278;178;301
39;75;62
217;215;13
187;171;134
77;117;193
100;235;15
349;257;172
117;267;277
284;476;251
91;58;72
50;148;172
55;29;70
291;98;263
157;248;166
241;80;251
191;151;82
208;97;184
70;24;74
331;257;98
235;60;92
279;196;312
100;156;26
253;121;194
278;112;265
197;244;188
44;196;195
87;173;8
99;146;141
112;49;70
300;206;130
152;101;88
297;174;133
60;58;53
17;53;34
222;103;252
57;82;34
97;220;278
209;115;230
45;117;108
222;385;201
291;294;72
52;269;181
71;171;163
280;296;96
196;147;245
365;107;278
214;220;219
179;418;280
130;102;33
295;184;450
59;258;244
109;42;199
191;91;102
151;166;305
126;162;258
22;76;60
22;92;11
14;97;41
315;277;254
270;348;196
269;203;425
234;246;120
222;130;260
53;188;184
257;115;194
13;24;16
195;227;110
62;123;32
159;206;200
286;213;359
137;103;188
243;336;188
127;191;13
113;162;225
139;272;166
165;152;166
5;129;130
560;204;596
188;175;222
359;278;264
113;118;87
172;335;296
325;142;244
505;456;217
175;264;196
87;174;278
156;249;110
213;230;10
289;156;261
238;159;361
230;248;126
39;164;13
212;133;125
265;367;147
273;114;66
144;308;340
210;304;276
58;74;68
393;286;204
165;153;185
145;16;52
259;375;252
273;6;288
207;70;152
94;264;197
220;192;292
8;23;99
131;135;188
169;119;120
160;150;283
289;219;36
237;287;85
275;295;40
277;81;217
184;134;276
85;244;314
311;293;281
80;48;64
272;484;294
277;124;223
9;197;62
247;184;168
59;190;66
483;300;225
239;159;264
125;143;73
35;109;211
115;176;83
289;232;147
68;313;296
75;137;230
118;102;130
280;316;205
232;132;332
10;42;223
236;375;259
128;85;91
220;321;260
155;166;225
175;129;160
234;206;434
163;72;201
234;216;24
89;80;39
130;164;129
54;90;72
243;248;218
300;338;77
162;68;300
22;77;64
96;24;77
238;217;385
71;187;146
78;83;78
194;282;324
173;19;222
107;21;112
232;206;221
123;184;137
83;124;142
272;142;196
210;112;31
100;238;222
67;186;123
165;151;283
56;390;394
393;271;254
122;120;22
145;20;177
297;278;136
238;276;237
177;22;23
50;201;60
22;242;71
59;101;70
143;177;123
21;114;102
104;199;71
103;132;243
170;164;33
89;193;256
151;289;302
182;139;172
43;155;67
331;189;173
126;269;245
132;157;85
4;8;10
187;33;181
261;92;171
188;212;196
181;195;170
266;227;201
178;18;92
268;260;116
59;3;10
218;347;236
138;237;157
182;295;453
237;48;218
233;108;170
226;146;354
83;196;82
13;188;44
165;167;161
31;35;65
288;285;200
292;287;147
114;242;148
217;93;198
293;234;244
286;308;55
35;89;228
82;115;107
204;401;269
104;58;180
193;12;186
43;157;169
282;271;126
148;14;14
125;134;159
217;83;109
21;134;173
444;274;264
120;55;207
12;34;63
265;74;140
172;98;76
61;265;262
211;258;164
337;153;288
104;110;24
296;145;207
217;5;42
286;245;407
77;200;63
290;389;280
42;73;71
75;73;7
228;388;168
113;164;141
76;122;193
65;336;294
53;260;15
113;340;271
200;192;56
256;226;191
135;133;249
22;49;24
265;159;325
72;4;62
55;74;56
5;20;128
12;37;35
167;110;134
164;151;120
393;283;247
280;161;133
152;61;148
324;207;180
360;216;288
125;76;263
208;286;262
204;237;335
215;76;724
242;163;29
97;60;60
124;280;403
370;220;283
34;131;67
41;134;114
161;299;203
231;61;245
182;49;45
133;156;205
246;311;237
152;140;13
339;185;262
101;78;54
193;142;110
70;11;272
27;32;3
7;101;271
73;197;254
32;94;20
97;227;200
136;197;35
171;177;109
162;268;178
45;208;63
95;241;294
19;266;300
270;392;251
92;102;142
224;153;292
43;156;219
323;120;226
190;172;5
47;193;188
230;174;26
252;260;64
334;234;173
46;189;168
88;39;196
134;299;244
349;277;230
8;103;295
217;289;483
221;191;223
83;81;260
284;87;261
376;154;240
121;123;53
261;78;222
148;121;189
272;242;452
355;240;152
87;146;113
206;103;125
230;199;245
34;179;168
71;98;28
92;105;129
299;187;443
142;187;149
153;211;207
88;103;170
28;109;125
273;397;258
277;353;292
105;198;51
296;338;136
425;200;375
277;122;302
32;180;62
43;65;146
98;273;100
234;172;111
210;146;236
178;167;215
16;49;53
30;91;8
86;70;64
135;103;195
303;85;219
148;34;170
146;99;226
269;243;164
73;293;115
92;212;205
260;217;201
33;60;74
69;15;115
144;306;270
112;85;84
220;142;163
256;128;215
142;206;214
93;170;238
87;105;99
42;138;116
268;428;171
442;120;458
113;100;155
219;180;249
196;150;108
288;291;64
34;207;89
300;252;149
81;14;176
136;64;120
449;280;351
156;199;209
200;166;208
102;280;298
152;261;6
56;143;167
52;243;50
314;170;264
284;112;376
80;69;60
108;158;214
133;240;198
93;243;193
99;87;225
263;278;87
178;184;160
110;258;264
106;93;120
202;72;150
246;168;133
201;133;22
138;289;225
45;63;120
299;81;344
345;290;214
52;74;237
96;68;146
229;228;116
326;176;241
197;31;241
284;69;131
394;264;136
161;27;138
33;230;91
167;149;47
188;192;325
159;169;56
117;56;181
200;388;197
226;254;316
86;73;99
46;68;300
87;136;71
206;209;101
174;285;176
248;324;185
124;117;65
182;21;114
154;169;201
28;42;131
223;197;273
117;67;87
188;254;236
213;73;216
176;402;295
67;36;82
279;322;94
225;80;237
140;88;68
25;149;175
227;4;225
135;229;159
96;104;40
26;125;185
300;167;253
113;283;219
167;195;360
176;72;132
369;360;81
182;349;270
120;257;154
123;34;246
256;289;184
264;170;314
264;371;160
293;213;305
57;176;185
233;249;344
299;293;574
193;136;252
253;233;210
22;17;36
204;70;52
247;98;15
255;201;134
226;224;30
289;161;240
43;260;258
258;208;424
99;22;89
257;42;59
17;209;195
147;143;197
137;7;58
105;91;29
252;134;79
162;31;290
